# cols=lam_nm,Cabs_um (analytic 2D-Mie, same Au fit)
5.190000000000000000e+02,7.133654079461937414e-02
5.200000000000000000e+02,7.030027532675943436e-02
5.210000000000000000e+02,6.926397303634997116e-02
5.220000000000000000e+02,6.822865138677623731e-02
5.230000000000000000e+02,6.719528803217907076e-02
5.240000000000000000e+02,6.616481923983887070e-02
5.250000000000000000e+02,6.513813863368324297e-02
5.260000000000000000e+02,6.411609624455721912e-02
5.270000000000000000e+02,6.309949785115794019e-02
5.280000000000000000e+02,6.208910459415503680e-02
5.290000000000000000e+02,6.108563284498647744e-02
5.300000000000000000e+02,6.008975431010690760e-02
5.310000000000000000e+02,5.910209635104736459e-02
5.320000000000000000e+02,5.812324250050229790e-02
5.330000000000000000e+02,5.715373315474880922e-02
5.340000000000000000e+02,5.619406642301479765e-02
5.350000000000000000e+02,5.524469911489467144e-02
5.360000000000000000e+02,5.430604784756441067e-02
5.369999999999998863e+02,5.337849025530845559e-02
5.380000000000000000e+02,5.246236628475492436e-02
5.389999999999998863e+02,5.155797956016085204e-02
5.400000000000000000e+02,5.066559880409920308e-02
5.409999999999998863e+02,4.978545929994823704e-02
5.420000000000000000e+02,4.891776438363750618e-02
5.429999999999998863e+02,4.806268695318656470e-02
5.440000000000000000e+02,4.722037098561184670e-02
5.449999999999998863e+02,4.639093305182871024e-02
5.460000000000000000e+02,4.557446382116293881e-02
5.469999999999998863e+02,4.477102954806683882e-02
5.480000000000000000e+02,4.398067353453846695e-02
5.489999999999998863e+02,4.320341756262658511e-02
5.499999999999998863e+02,4.243926329220709670e-02
5.509999999999998863e+02,4.168819361999004380e-02
5.519999999999998863e+02,4.095017399641286832e-02
5.529999999999998863e+02,4.022515369772826366e-02
5.539999999999998863e+02,3.951306705118842050e-02
5.549999999999998863e+02,3.881383461176309696e-02
5.559999999999998863e+02,3.812736428932012034e-02
5.569999999999998863e+02,3.745355242562578568e-02
5.579999999999998863e+02,3.679228482091481678e-02
5.589999999999998863e+02,3.614343771011896411e-02
5.599999999999998863e+02,3.550687868914133988e-02
5.610000000000000000e+02,3.488246759182574847e-02
5.620000000000000000e+02,3.427005731848743741e-02
5.630000000000000000e+02,3.366949461706606611e-02
5.640000000000000000e+02,3.308062081811346394e-02
5.650000000000000000e+02,3.250327252496048452e-02
5.660000000000000000e+02,3.193728226051045782e-02
5.670000000000000000e+02,3.138247907218556093e-02
5.680000000000000000e+02,3.083868909661361540e-02
5.690000000000000000e+02,3.030573608568410543e-02
5.700000000000000000e+02,2.978344189562506794e-02
5.710000000000000000e+02,2.927162694076809041e-02
5.720000000000000000e+02,2.877011061366182426e-02
5.730000000000000000e+02,2.827871167318720194e-02
5.740000000000000000e+02,2.779724860230301658e-02
5.750000000000000000e+02,2.732553993702394046e-02
5.760000000000000000e+02,2.686340456819605316e-02
5.770000000000000000e+02,2.641066201759538490e-02
5.780000000000000000e+02,2.596713268982964867e-02
5.790000000000000000e+02,2.553263810147477983e-02
5.800000000000000000e+02,2.510700108882734510e-02
5.810000000000000000e+02,2.469004599560137986e-02
5.820000000000000000e+02,2.428159884184313139e-02
5.830000000000000000e+02,2.388148747528369073e-02
5.840000000000000000e+02,2.348954170629422369e-02
5.850000000000000000e+02,2.310559342755296244e-02
5.860000000000000000e+02,2.272947671948067142e-02
5.870000000000000000e+02,2.236102794244608158e-02
5.880000000000000000e+02,2.200008581669191804e-02
5.890000000000000000e+02,2.164649149087974345e-02
5.900000000000000000e+02,2.130008860010459970e-02
5.910000000000000000e+02,2.096072331417871484e-02
5.920000000000000000e+02,2.062824437694137092e-02
5.930000000000000000e+02,2.030250313730365408e-02
5.940000000000000000e+02,1.998335357269664242e-02
5.950000000000000000e+02,1.967065230554898916e-02
5.960000000000000000e+02,1.936425861338061938e-02
5.970000000000000000e+02,1.906403443306278409e-02
5.980000000000000000e+02,1.876984435975813381e-02
5.990000000000000000e+02,1.848155564102082343e-02
6.000000000000000000e+02,1.819903816650434575e-02
6.010000000000000000e+02,1.792216445369473193e-02
6.020000000000000000e+02,1.765080963005770734e-02
6.030000000000000000e+02,1.738485141196056613e-02
6.040000000000000000e+02,1.712417008070484317e-02
6.050000000000000000e+02,1.686864845598101681e-02
6.060000000000000000e+02,1.661817186703355709e-02
6.070000000000000000e+02,1.637262812180383456e-02
6.080000000000000000e+02,1.613190747429758126e-02
6.090000000000000000e+02,1.589590259040500608e-02
6.100000000000000000e+02,1.566450851238442368e-02
6.110000000000000000e+02,1.543762262220245776e-02
6.120000000000000000e+02,1.521514460391015268e-02
6.130000000000000000e+02,1.499697640521788743e-02
6.140000000000000000e+02,1.478302219842026616e-02
6.150000000000000000e+02,1.457318834080819671e-02
6.160000000000000000e+02,1.436738333469435649e-02
6.170000000000000000e+02,1.416551778716705103e-02
6.180000000000000000e+02,1.396750436967732559e-02
6.190000000000000000e+02,1.377325777755449704e-02
6.200000000000000000e+02,1.358269468953718362e-02
6.210000000000000000e+02,1.339573372739756227e-02
6.220000000000000000e+02,1.321229541573015059e-02
6.230000000000000000e+02,1.303230214196903457e-02
6.240000000000000000e+02,1.285567811669010088e-02
6.250000000000000000e+02,1.268234933425070252e-02
6.260000000000000000e+02,1.251224353381142143e-02
6.270000000000000000e+02,1.234529016078134665e-02
6.280000000000000000e+02,1.218142032872233070e-02
6.290000000000000000e+02,1.202056678174381193e-02
6.300000000000000000e+02,1.186266385741596534e-02
6.310000000000000000e+02,1.170764745022466122e-02
6.319999999999998863e+02,1.155545497558888371e-02
6.330000000000000000e+02,1.140602533445790774e-02
6.339999999999998863e+02,1.125929887850284777e-02
6.350000000000000000e+02,1.111521737591386963e-02
6.359999999999998863e+02,1.097372397781355875e-02
6.370000000000000000e+02,1.083476318529248521e-02
6.379999999999998863e+02,1.069828081707364931e-02
6.390000000000000000e+02,1.056422397780810117e-02
6.399999999999998863e+02,1.043254102700449937e-02
6.410000000000000000e+02,1.030318154859235363e-02
6.419999999999998863e+02,1.017609632111876258e-02
6.430000000000000000e+02,1.005123728857543024e-02
6.439999999999998863e+02,9.928557531854023677e-03
